START 1430394914473
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014-default 148 2496 88217 794 25578
http://localhost:3000/dbpedia2014-default 149 2496 88243 794 25587
http://localhost:3000/dbpedia2014-default 150 2496 88283 794 25597
http://localhost:3000/dbpedia2014-default 151 2496 88286 794 25597
http://localhost:3000/dbpedia2014-default 152 2496 88338 794 25608
http://localhost:3000/dbpedia2014-default 153 2496 88388 794 25630
http://localhost:3000/dbpedia2014-default 154 2496 88390 794 25630
http://localhost:3000/dbpedia2014-default 155 2496 88407 794 25636
http://localhost:3000/dbpedia2014-default 156 2496 88410 794 25636
http://localhost:3000/dbpedia2014-default 157 2496 93475 794 26962
http://localhost:3000/dbpedia2014-default 158 2496 94970 794 27404
http://localhost:3000/dbpedia2014-default 159 2496 94979 794 27404
http://localhost:3000/dbpedia2014-default 160 2496 94990 794 27405
http://localhost:3000/dbpedia2014-default 161 2496 95418 794 27548
http://localhost:3000/dbpedia2014-default 162 2496 95786 794 27673
http://localhost:3000/dbpedia2014-default 163 2496 101673 794 29345
http://localhost:3000/dbpedia2014-default 164 2496 102043 794 29424
http://localhost:3000/dbpedia2014-default 165 2496 103159 794 29772
http://localhost:3000/dbpedia2014-default 166 2496 103303 794 29814
http://localhost:3000/dbpedia2014-default 167 2496 104628 794 30176
http://localhost:3000/dbpedia2014-default 168 2496 105119 794 30337
http://localhost:3000/dbpedia2014-default 169 2496 105672 794 30505
http://localhost:3000/dbpedia2014-default 170 2496 112675 794 32400
http://localhost:3000/dbpedia2014-default 171 2496 122588 794 35202
http://localhost:3000/dbpedia2014-default 172 2496 122755 794 35244
http://localhost:3000/dbpedia2014-default 173 2496 128946 794 37093
http://localhost:3000/dbpedia2014-default 174 2496 136226 794 39088
http://localhost:3000/dbpedia2014-default 175 2496 139156 794 40060
http://localhost:3000/dbpedia2014-default 176 2496 141720 794 40771
http://localhost:3000/dbpedia2014-default 177 2496 141720 794 40771
http://localhost:3000/dbpedia2014-default 178 2496 141721 794 40771
http://localhost:3000/dbpedia2014-default 179 2496 142551 794 41011
http://localhost:3000/dbpedia2014-default 180 2496 144280 794 41546
http://localhost:3000/dbpedia2014-default 181 2496 145560 794 41909
http://localhost:3000/dbpedia2014-default 182 2496 145653 794 41934
http://localhost:3000/dbpedia2014-default 183 2496 145675 794 41939
http://localhost:3000/dbpedia2014-default 184 2496 145801 794 41974
http://localhost:3000/dbpedia2014-default 185 2496 145823 794 41980
http://localhost:3000/dbpedia2014-default 186 2496 146247 794 42111
http://localhost:3000/dbpedia2014-default 187 2496 146248 794 42111
http://localhost:3000/dbpedia2014-default 188 2496 146249 794 42111
http://localhost:3000/dbpedia2014-default 189 2496 146250 794 42111
http://localhost:3000/dbpedia2014-default 190 2496 146250 794 42111
http://localhost:3000/dbpedia2014-default 191 2496 146252 794 42111
http://localhost:3000/dbpedia2014-default 192 2496 146287 794 42111
http://localhost:3000/dbpedia2014-default 193 2496 146288 794 42111
http://localhost:3000/dbpedia2014-default 194 2496 146327 794 42124
http://localhost:3000/dbpedia2014-default 195 2496 147133 794 42371
http://localhost:3000/dbpedia2014-default 196 2496 147141 794 42371
http://localhost:3000/dbpedia2014-default 197 2496 147141 794 42371
http://localhost:3000/dbpedia2014-default 198 2496 147141 794 42371
http://localhost:3000/dbpedia2014-default 199 2496 147753 794 42582
http://localhost:3000/dbpedia2014-default 200 2496 148610 794 42824
http://localhost:3000/dbpedia2014-default 201 2496 148610 794 42824
http://localhost:3000/dbpedia2014-default 202 2496 148611 794 42824
http://localhost:3000/dbpedia2014-default 203 2496 148611 794 42824
http://localhost:3000/dbpedia2014-default 204 2496 148743 794 42843
http://localhost:3000/dbpedia2014-default 205 2496 149039 794 42944
http://localhost:3000/dbpedia2014-default 206 2496 149041 794 42944
http://localhost:3000/dbpedia2014-default 207 2496 149478 794 43087
http://localhost:3000/dbpedia2014-default 208 2496 151871 794 43681
http://localhost:3000/dbpedia2014-default 209 2496 151953 794 43698
http://localhost:3000/dbpedia2014-default 210 2496 152665 794 43926
http://localhost:3000/dbpedia2014-default 211 2496 164377 794 47128
http://localhost:3000/dbpedia2014-default 212 2496 164422 794 47138
http://localhost:3000/dbpedia2014-default 213 2496 165303 794 47357
http://localhost:3000/dbpedia2014-default 214 2496 165434 794 47374
http://localhost:3000/dbpedia2014-default 215 2496 166305 794 47613
http://localhost:3000/dbpedia2014-default 216 2496 166870 794 47722
http://localhost:3000/dbpedia2014-default 217 2496 167026 794 47761
http://localhost:3000/dbpedia2014-default 218 2496 167061 794 47770
http://localhost:3000/dbpedia2014-default 219 2496 167150 794 47792
http://localhost:3000/dbpedia2014-default 220 2496 168125 794 48038
http://localhost:3000/dbpedia2014-default 221 2496 168944 794 48253
http://localhost:3000/dbpedia2014-default 222 2496 170232 794 48671
http://localhost:3000/dbpedia2014-default 223 2496 170232 794 48671
http://localhost:3000/dbpedia2014-default 224 2496 170234 794 48671
http://localhost:3000/dbpedia2014-default 225 2496 170234 794 48671
http://localhost:3000/dbpedia2014-default 226 2496 170235 794 48671
http://localhost:3000/dbpedia2014-default 227 2496 170235 794 48671
http://localhost:3000/dbpedia2014-default 228 2496 170235 794 48671
http://localhost:3000/dbpedia2014-default 229 2496 170237 794 48671
http://localhost:3000/dbpedia2014-default 230 2496 170266 794 48671
http://localhost:3000/dbpedia2014-default 231 2496 170266 794 48671
http://localhost:3000/dbpedia2014-default 232 2496 170266 794 48671
http://localhost:3000/dbpedia2014-default 233 2496 170527 794 48735
http://localhost:3000/dbpedia2014-default 234 2496 172204 794 49277
http://localhost:3000/dbpedia2014-default 235 2496 172354 794 49325
http://localhost:3000/dbpedia2014-default 236 2496 172416 794 49338
http://localhost:3000/dbpedia2014-default 237 2496 172441 794 49344
http://localhost:3000/dbpedia2014-default 238 2496 172465 794 49350
http://localhost:3000/dbpedia2014-default 239 2496 172545 794 49372
http://localhost:3000/dbpedia2014-default 240 2496 172614 794 49391
http://localhost:3000/dbpedia2014-default 241 2496 172649 794 49401
http://localhost:3000/dbpedia2014-default 242 2496 173606 794 49621
http://localhost:3000/dbpedia2014-default 243 2496 173606 794 49621
http://localhost:3000/dbpedia2014-default 244 2496 173606 794 49621
http://localhost:3000/dbpedia2014-default 245 2496 173606 794 49621
http://localhost:3000/dbpedia2014-default 246 2496 174359 794 49831
http://localhost:3000/dbpedia2014-default 247 2496 176524 794 50457
http://localhost:3000/dbpedia2014-default 248 2496 176526 794 50457
http://localhost:3000/dbpedia2014-default 249 2496 177905 794 50782
