START 1430393669843
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014 314 2684 196902 794 57428
http://localhost:3000/dbpedia2014 315 2684 196932 794 57435
http://localhost:3000/dbpedia2014 316 2684 196943 794 57437
http://localhost:3000/dbpedia2014 317 2684 197363 794 57559
http://localhost:3000/dbpedia2014 318 2684 198569 794 57861
http://localhost:3000/dbpedia2014 319 2684 198775 794 57908
http://localhost:3000/dbpedia2014 320 2684 198861 794 57935
http://localhost:3000/dbpedia2014 321 2684 198889 794 57944
http://localhost:3000/dbpedia2014 322 2684 198908 794 57949
http://localhost:3000/dbpedia2014 323 2684 200318 794 58302
http://localhost:3000/dbpedia2014 324 2684 200318 794 58302
http://localhost:3000/dbpedia2014 325 2684 200318 794 58302
http://localhost:3000/dbpedia2014 326 2684 200318 794 58302
http://localhost:3000/dbpedia2014 327 2684 200326 794 58306
http://localhost:3000/dbpedia2014 328 2684 202408 794 58843
http://localhost:3000/dbpedia2014 329 2684 202408 794 58843
http://localhost:3000/dbpedia2014 330 2684 202408 794 58843
http://localhost:3000/dbpedia2014 331 2684 202409 794 58843
http://localhost:3000/dbpedia2014 332 2684 202410 794 58843
http://localhost:3000/dbpedia2014 333 2684 202411 794 58843
http://localhost:3000/dbpedia2014 334 2684 202412 794 58843
http://localhost:3000/dbpedia2014 335 2684 202413 794 58843
http://localhost:3000/dbpedia2014 336 2684 202413 794 58843
http://localhost:3000/dbpedia2014 337 2684 202415 794 58843
http://localhost:3000/dbpedia2014 338 2684 202416 794 58843
http://localhost:3000/dbpedia2014 339 2684 202417 794 58843
http://localhost:3000/dbpedia2014 340 2684 202418 794 58843
http://localhost:3000/dbpedia2014 341 2684 202419 794 58843
http://localhost:3000/dbpedia2014 342 2684 203717 794 59169
http://localhost:3000/dbpedia2014 343 2684 203748 794 59175
http://localhost:3000/dbpedia2014 344 2684 203778 794 59185
http://localhost:3000/dbpedia2014 345 2684 203799 794 59191
http://localhost:3000/dbpedia2014 346 2684 203801 794 59191
http://localhost:3000/dbpedia2014 347 2684 203836 794 59197
http://localhost:3000/dbpedia2014 348 2684 203857 794 59203
http://localhost:3000/dbpedia2014 349 2684 203859 794 59203
http://localhost:3000/dbpedia2014 350 2684 203958 794 59232
http://localhost:3000/dbpedia2014 351 2684 203996 794 59242
http://localhost:3000/dbpedia2014 352 2684 204028 794 59247
http://localhost:3000/dbpedia2014 353 2684 205566 794 59668
http://localhost:3000/dbpedia2014 354 2684 205621 794 59678
http://localhost:3000/dbpedia2014 355 2684 205645 794 59685
http://localhost:3000/dbpedia2014 356 2684 205651 794 59685
http://localhost:3000/dbpedia2014 357 2684 205670 794 59690
http://localhost:3000/dbpedia2014 358 2684 205721 794 59703
http://localhost:3000/dbpedia2014 359 2684 205723 794 59703
http://localhost:3000/dbpedia2014 360 2684 205746 794 59710
http://localhost:3000/dbpedia2014 361 2684 205798 794 59723
http://localhost:3000/dbpedia2014 362 2684 205949 794 59758
http://localhost:3000/dbpedia2014 363 2684 205972 794 59764
http://localhost:3000/dbpedia2014 364 2684 206041 794 59783
http://localhost:3000/dbpedia2014 365 2684 206092 794 59797
http://localhost:3000/dbpedia2014 366 2684 206127 794 59807
http://localhost:3000/dbpedia2014 367 2684 206221 794 59828
http://localhost:3000/dbpedia2014 368 2684 206242 794 59833
http://localhost:3000/dbpedia2014 369 2684 212479 794 61507
http://localhost:3000/dbpedia2014 370 2684 212479 794 61507
http://localhost:3000/dbpedia2014 371 2684 212479 794 61507
http://localhost:3000/dbpedia2014 372 2684 212480 794 61507
http://localhost:3000/dbpedia2014 373 2684 212480 794 61507
http://localhost:3000/dbpedia2014 374 2684 212568 794 61532
http://localhost:3000/dbpedia2014 375 2684 212569 794 61532
http://localhost:3000/dbpedia2014 376 2684 212597 794 61540
http://localhost:3000/dbpedia2014 377 2684 212665 794 61556
http://localhost:3000/dbpedia2014 378 2684 212679 794 61560
http://localhost:3000/dbpedia2014 379 2684 214122 794 61940
http://localhost:3000/dbpedia2014 380 2684 214136 794 61940
http://localhost:3000/dbpedia2014 381 2684 214163 794 61946
http://localhost:3000/dbpedia2014 382 2684 214178 794 61950
http://localhost:3000/dbpedia2014 383 2684 214178 794 61950
http://localhost:3000/dbpedia2014 384 2684 214238 794 61966
http://localhost:3000/dbpedia2014 385 2684 214257 794 61966
http://localhost:3000/dbpedia2014 386 2684 214264 794 61966
http://localhost:3000/dbpedia2014 387 2684 215980 794 62466
http://localhost:3000/dbpedia2014 388 2684 216347 794 62591
http://localhost:3000/dbpedia2014 389 2684 216357 794 62591
http://localhost:3000/dbpedia2014 390 2684 216369 794 62591
http://localhost:3000/dbpedia2014 391 2684 216369 794 62591
http://localhost:3000/dbpedia2014 392 2684 216705 794 62668
http://localhost:3000/dbpedia2014 393 2684 216705 794 62668
http://localhost:3000/dbpedia2014 394 2684 216734 794 62668
http://localhost:3000/dbpedia2014 395 2684 219363 794 63447
http://localhost:3000/dbpedia2014 396 2684 219419 794 63459
http://localhost:3000/dbpedia2014 397 2684 219575 794 63504
http://localhost:3000/dbpedia2014 398 2684 221231 794 64043
http://localhost:3000/dbpedia2014 399 2684 221231 794 64043
http://localhost:3000/dbpedia2014 400 2684 221231 794 64043
http://localhost:3000/dbpedia2014 401 2684 221231 794 64043
http://localhost:3000/dbpedia2014 402 2684 222222 794 64328
http://localhost:3000/dbpedia2014 403 2684 222281 794 64342
http://localhost:3000/dbpedia2014 404 2684 222282 794 64342
http://localhost:3000/dbpedia2014 405 2684 222283 794 64342
http://localhost:3000/dbpedia2014 406 2684 222285 794 64342
http://localhost:3000/dbpedia2014 407 2684 222287 794 64342
http://localhost:3000/dbpedia2014 408 2684 222435 794 64353
http://localhost:3000/dbpedia2014 409 2684 222449 794 64357
http://localhost:3000/dbpedia2014 410 2684 222452 794 64357
http://localhost:3000/dbpedia2014 411 2684 222466 794 64361
http://localhost:3000/dbpedia2014 412 2684 222474 794 64365
http://localhost:3000/dbpedia2014 413 2684 222484 794 64366
http://localhost:3000/dbpedia2014 414 2684 223089 794 64556
http://localhost:3000/dbpedia2014 415 2684 223278 794 64616
http://localhost:3000/dbpedia2014 416 2684 223364 794 64639
http://localhost:3000/dbpedia2014 417 2684 224041 794 64856
http://localhost:3000/dbpedia2014 418 2684 224081 794 64869
http://localhost:3000/dbpedia2014 419 2684 224112 794 64878
http://localhost:3000/dbpedia2014 420 2684 224169 794 64896
http://localhost:3000/dbpedia2014 421 2684 224172 794 64896
http://localhost:3000/dbpedia2014 422 2684 224225 794 64908
http://localhost:3000/dbpedia2014 423 2684 224243 794 64913
http://localhost:3000/dbpedia2014 424 2684 224265 794 64918
http://localhost:3000/dbpedia2014 425 2684 224319 794 64933
