START 1430402743097
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014 318 3583 222995 780 57974
http://localhost:3000/dbpedia2014 319 3583 223210 780 58021
http://localhost:3000/dbpedia2014 320 3583 223306 780 58048
http://localhost:3000/dbpedia2014 321 3583 223340 780 58057
http://localhost:3000/dbpedia2014 322 3583 223356 780 58062
http://localhost:3000/dbpedia2014 323 3583 224831 780 58415
http://localhost:3000/dbpedia2014 324 3583 224831 780 58415
http://localhost:3000/dbpedia2014 325 3583 224831 780 58415
http://localhost:3000/dbpedia2014 326 3583 224832 780 58415
http://localhost:3000/dbpedia2014 327 3583 224841 780 58419
http://localhost:3000/dbpedia2014 328 3583 226963 780 58956
http://localhost:3000/dbpedia2014 329 3583 226963 780 58956
http://localhost:3000/dbpedia2014 330 3583 226963 780 58956
http://localhost:3000/dbpedia2014 331 3583 226965 780 58956
http://localhost:3000/dbpedia2014 332 3583 226966 780 58956
http://localhost:3000/dbpedia2014 333 3583 226967 780 58956
http://localhost:3000/dbpedia2014 334 3583 226968 780 58956
http://localhost:3000/dbpedia2014 335 3583 226969 780 58956
http://localhost:3000/dbpedia2014 336 3583 226970 780 58956
http://localhost:3000/dbpedia2014 337 3583 226972 780 58956
http://localhost:3000/dbpedia2014 338 3583 226972 780 58956
http://localhost:3000/dbpedia2014 339 3583 226974 780 58956
http://localhost:3000/dbpedia2014 340 3583 226975 780 58956
http://localhost:3000/dbpedia2014 341 3583 226976 780 58956
http://localhost:3000/dbpedia2014 342 3583 228367 780 59282
http://localhost:3000/dbpedia2014 343 3583 228390 780 59288
http://localhost:3000/dbpedia2014 344 3583 228425 780 59298
http://localhost:3000/dbpedia2014 345 3583 228447 780 59304
http://localhost:3000/dbpedia2014 346 3583 228450 780 59304
http://localhost:3000/dbpedia2014 347 3583 228473 780 59310
http://localhost:3000/dbpedia2014 348 3583 228492 780 59316
http://localhost:3000/dbpedia2014 349 3583 228495 780 59316
http://localhost:3000/dbpedia2014 350 3583 228608 780 59345
http://localhost:3000/dbpedia2014 351 3583 228668 780 59355
http://localhost:3000/dbpedia2014 352 3583 228688 780 59360
http://localhost:3000/dbpedia2014 353 3583 230431 780 59781
http://localhost:3000/dbpedia2014 354 3583 230486 780 59791
http://localhost:3000/dbpedia2014 355 3583 230507 780 59798
http://localhost:3000/dbpedia2014 356 3583 230513 780 59798
http://localhost:3000/dbpedia2014 357 3583 230530 780 59803
http://localhost:3000/dbpedia2014 358 3583 230573 780 59816
http://localhost:3000/dbpedia2014 359 3583 230576 780 59816
http://localhost:3000/dbpedia2014 360 3583 230599 780 59823
http://localhost:3000/dbpedia2014 361 3583 230644 780 59836
http://localhost:3000/dbpedia2014 362 3583 230785 780 59871
http://localhost:3000/dbpedia2014 363 3583 230809 780 59877
http://localhost:3000/dbpedia2014 364 3583 230885 780 59896
http://localhost:3000/dbpedia2014 365 3583 230947 780 59910
